Tanggal,P,Wf,Wl,gate
01-11-2023,0,0.05,0.5,6.68153846153847
02-11-2023,0,0.05,0.5,6.68153846153847
03-11-2023,0,0.05,0.5,6.68153846153847
04-11-2023,0,0.05,0.5,6.68153846153847
05-11-2023,18.7,1.7366807267301,0.699466666666667,7.25465045356061
06-11-2023,18.3,3.46302829669724,0.828888888888889,14.4789044086216
07-11-2023,0,1.77634756996714,0.781904761904762,7.3737694163098
08-11-2023,0,0.05,0.746666666666667,6.68153846153847
09-11-2023,0,0.05,0.719259259259259,6.68153846153847
10-11-2023,3.75,0.390599743059622,0.717333333333333,6.68153846153847
11-11-2023,0.25,0.413317935350127,0.718666666666667,6.68153846153847
12-11-2023,0,0.072718192290505,0.718666666666667,6.68153846153847
13-11-2023,0,0.05,0.718666666666667,6.68153846153847
14-11-2023,0,0.05,0.718666666666667,6.68153846153847
15-11-2023,0,0.05,0.618933333333333,6.68153846153847
16-11-2023,0,0.05,0.521333333333333,6.68153846153847
17-11-2023,0.05,0.0541274312958123,0.5216,6.68153846153847
18-11-2023,0.1,0.062385046252205,0.522133333333333,6.68153846153847
19-11-2023,0,0.0582576149563927,0.522133333333333,6.68153846153847
20-11-2023,0,0.05,0.502133333333333,6.68153846153847
21-11-2023,0,0.05,0.5008,6.68153846153847
22-11-2023,0,0.05,0.5008,6.68153846153847
23-11-2023,0,0.05,0.5008,6.68153846153847
24-11-2023,0,0.05,0.5008,6.68153846153847
25-11-2023,0,0.05,0.5008,6.68153846153847
26-11-2023,0,0.05,0.5008,6.68153846153847
27-11-2023,1.35,0.160458511392623,0.507733333333333,6.68153846153847
28-11-2023,5.2,0.593238246865202,0.534933333333333,6.68153846153847
29-11-2023,10.25,1.36232089634891,0.5896,6.68153846153847
30-11-2023,3.55,1.23709712005512,0.608533333333333,6.68153846153847
01-12-2023,0.9,0.435711924183447,0.613333333333333,6.68153846153847
02-12-2023,1.35,0.245798951630629,0.620533333333333,6.68153846153847
03-12-2023,1.5,0.298854695264424,0.628533333333333,6.68153846153847
04-12-2023,13.15,1.36692275493005,0.698666666666667,6.68153846153847
05-12-2023,13.15,2.45248883140282,0.7688,9.40421195122115
06-12-2023,0,1.26677778511121,0.7688,6.68153846153847
07-12-2023,2.05,0.239929001056846,0.772533333333333,6.68153846153847
08-12-2023,34.95,3.63108412217525,0.9312,24.2377708754814
09-12-2023,26.8,6.09532110537034,1.01946666666667,35.8919390144279
10-12-2023,44.55,7.29589210636676,1.23813333333333,52.7071881436024
11-12-2023,16.5,6.36321662247908,1.32133333333333,55.3934269080298
12-12-2023,1,1.87579625335807,1.31946666666667,40.1483000923312
13-12-2023,0,0.154305752993803,1.31146666666667,36.8934271523178
14-12-2023,35.3,3.78489377340301,1.4296,56.98779388678
15-12-2023,3,4.10016701913605,1.37546666666667,52.5682608029177
16-12-2023,26.7,3.21898923893282,1.5,57.3324291023807
17-12-2023,0.25,2.93040812293162,1.5,56.1539913914863
18-12-2023,0.5,0.128881587010335,1.32453333333333,38.2044205298013
19-12-2023,0,0.102189457278505,1.1816,25.25
20-12-2023,0,0.05,0.944,15.9842147223638
21-12-2023,0,0.05,0.856,9.49140168110035
22-12-2023,0,0.05,0.850666666666667,9.09789786041772
23-12-2023,0,0.05,0.850666666666667,9.09789786041772
24-12-2023,0,0.05,0.6624,6.68153846153847
25-12-2023,0,0.05,0.6464,6.68153846153847
26-12-2023,24.85,2.23184766410494,0.636533333333333,8.36752395427914
27-12-2023,0,2.23184766410494,0.6352,8.36752395427914
28-12-2023,0,0.05,0.632533333333333,6.68153846153847
29-12-2023,0.6,0.102660992571341,0.635733333333333,6.68153846153847
30-12-2023,15.75,1.53448758433975,0.719733333333333,6.68153846153847
31-12-2023,15.75,2.956066221373,0.803733333333333,10.9164476488977
01-01-2024,2.2,1.73092622306518,0.815466666666667,7.23736976138135
02-01-2024,10.6,1.26924363261286,0.872,10.6719131431483
03-01-2024,0,1.06255703915228,0.872,10.6719131431483
04-01-2024,3,0.33783413980282,0.888,11.8524246051961
05-01-2024,1.1,0.439356424464384,0.761333333333333,6.68153846153847
06-01-2024,0,0.151522284661564,0.761333333333333,6.68153846153847
07-01-2024,1.65,0.202745021983218,0.770133333333333,6.68153846153847
