Tanggal,P,Wf,Wl,gate
01-11-2023,0,0.05,0.5,6.9153815683203
02-11-2023,0,0.05,0.5,6.9153815683203
03-11-2023,0,0.05,0.5,6.9153815683203
04-11-2023,0,0.05,0.5,6.9153815683203
05-11-2023,18.7,1.7366807267301,0.699466666666667,7.14956912531167
06-11-2023,18.3,3.46302829669724,0.828888888888889,15.9557448641827
07-11-2023,0,1.77634756996714,0.781904761904762,7.31708475223294
08-11-2023,0,0.05,0.746666666666667,6.01198882602445
09-11-2023,0,0.05,0.719259259259259,6.11998203892206
10-11-2023,3.75,0.390599743059622,0.717333333333333,6.13099878967513
11-11-2023,0.25,0.413317935350127,0.718666666666667,6.123366752546
12-11-2023,0,0.072718192290505,0.718666666666667,6.123366752546
13-11-2023,0,0.05,0.718666666666667,6.123366752546
14-11-2023,0,0.05,0.718666666666667,6.123366752546
15-11-2023,0,0.05,0.618933333333333,7.08567258718594
16-11-2023,0,0.05,0.521333333333333,7.18513767816535
17-11-2023,0.05,0.0541274312958123,0.5216,7.18869294675519
18-11-2023,0.1,0.062385046252205,0.522133333333333,7.19583315458483
19-11-2023,0,0.0582576149563927,0.522133333333333,7.19583315458483
20-11-2023,0,0.05,0.502133333333333,6.94084215257061
21-11-2023,0,0.05,0.5008,6.92487541412357
22-11-2023,0,0.05,0.5008,6.92487541412357
23-11-2023,0,0.05,0.5008,6.92487541412357
24-11-2023,0,0.05,0.5008,6.92487541412357
25-11-2023,0,0.05,0.5008,6.92487541412357
26-11-2023,0,0.05,0.5008,6.92487541412357
27-11-2023,1.35,0.160458511392623,0.507733333333333,7.00992957095579
28-11-2023,5.2,0.593238246865202,0.534933333333333,7.36957043335408
29-11-2023,10.25,1.36232089634891,0.5896,7.48499994600156
30-11-2023,3.55,1.23709712005512,0.608533333333333,7.22068353231768
01-12-2023,0.9,0.435711924183447,0.613333333333333,7.15661216735949
02-12-2023,1.35,0.245798951630629,0.620533333333333,7.06450942773495
03-12-2023,1.5,0.298854695264424,0.628533333333333,6.96309462440739
04-12-2023,13.15,1.36692275493005,0.698666666666667,6.25388590990833
05-12-2023,13.15,2.45248883140282,0.7688,9.78605653749335
06-12-2023,0,1.26677778511121,0.7688,6.2194834291884
07-12-2023,2.05,0.239929001056846,0.772533333333333,6.03671378307947
08-12-2023,34.95,3.63108412217525,0.9312,28.1228614612392
09-12-2023,26.8,6.09532110537034,1.01946666666667,45.1592411725507
10-12-2023,44.55,7.29589210636676,1.23813333333333,51.9387866204092
11-12-2023,16.5,6.36321662247908,1.32133333333333,59.0413773925826
12-12-2023,1,1.87579625335807,1.31946666666667,38.8282854075347
13-12-2023,0,0.154305752993803,1.31146666666667,36.5873528308095
14-12-2023,35.3,3.78489377340301,1.4296,57.0448006595234
15-12-2023,3,4.10016701913605,1.37546666666667,54.548994788129
16-12-2023,26.7,3.21898923893282,1.5,55.1297015786266
