Tanggal,P,Wf,Wl,gate
01-11-2023,0,0.05,0.5,7.23043221804082
02-11-2023,0,0.05,0.5,7.23043221804082
03-11-2023,0,0.05,0.5,7.23043221804082
04-11-2023,0,0.05,0.5,7.23043221804082
05-11-2023,18.7,1.7366807267301,0.699466666666667,8.37188018763498
06-11-2023,18.3,3.46302829669724,0.828888888888889,15.955673393674
07-11-2023,0,1.77634756996714,0.781904761904762,10.1081904692871
08-11-2023,0,0.05,0.746666666666667,8.03267512365743
09-11-2023,0,0.05,0.719259259259259,7.64860526161633
10-11-2023,3.75,0.390599743059622,0.717333333333333,7.73008897353688
11-11-2023,0.25,0.413317935350127,0.718666666666667,7.75051700050292
12-11-2023,0,0.072718192290505,0.718666666666667,7.64858888140645
13-11-2023,0,0.05,0.718666666666667,7.6425776479017
14-11-2023,0,0.05,0.718666666666667,7.6425776479017
15-11-2023,0,0.05,0.618933333333333,7.29058328816599
16-11-2023,0,0.05,0.521333333333333,7.25325926460504
17-11-2023,0.05,0.0541274312958123,0.5216,7.25499427376816
18-11-2023,0.1,0.062385046252205,0.522133333333333,7.25847992156972
19-11-2023,0,0.0582576149563927,0.522133333333333,7.25699912544047
20-11-2023,0,0.05,0.502133333333333,7.23281981765485
21-11-2023,0,0.05,0.5008,7.23132899756553
22-11-2023,0,0.05,0.5008,7.23132899756553
23-11-2023,0,0.05,0.5008,7.23132899756553
24-11-2023,0,0.05,0.5008,7.23132899756553
25-11-2023,0,0.05,0.5008,7.23132899756553
26-11-2023,0,0.05,0.5008,7.23132899756553
27-11-2023,1.35,0.160458511392623,0.507733333333333,7.27859726294927
28-11-2023,5.2,0.593238246865202,0.534933333333333,7.50190205245158
29-11-2023,10.25,1.36232089634891,0.5896,8.01221366679825
30-11-2023,3.55,1.23709712005512,0.608533333333333,7.9035546362452
01-12-2023,0.9,0.435711924183447,0.613333333333333,7.4439630779715
02-12-2023,1.35,0.245798951630629,0.620533333333333,7.36349231347385
03-12-2023,1.5,0.298854695264424,0.628533333333333,7.38590979266531
04-12-2023,13.15,1.36692275493005,0.698666666666667,8.04138965266688
05-12-2023,13.15,2.45248883140282,0.7688,10.6898927313277
06-12-2023,0,1.26677778511121,0.7688,9.16924524760252
07-12-2023,2.05,0.239929001056846,0.772533333333333,8.56144944793611
08-12-2023,34.95,3.63108412217525,0.9312,23.636091739523
09-12-2023,26.8,6.09532110537034,1.01946666666667,37.5488284158187
10-12-2023,44.55,7.29589210636676,1.23813333333333,51.6034525557951
11-12-2023,16.5,6.36321662247908,1.32133333333333,55.7828450402182
12-12-2023,1,1.87579625335807,1.31946666666667,42.1718701876072
13-12-2023,0,0.154305752993803,1.31146666666667,38.0548113257415
14-12-2023,35.3,3.78489377340301,1.4296,54.9297226794978
15-12-2023,3,4.10016701913605,1.37546666666667,52.7035272728173
16-12-2023,26.7,3.21898923893282,1.5,55.2611376772921
17-12-2023,0.25,2.93040812293162,1.5,54.315875160823
18-12-2023,0.5,0.128881587010335,1.32453333333333,39.6778774470916
19-12-2023,0,0.102189457278505,1.1816,27.8541387817656
20-12-2023,0,0.05,0.944,17.1998193090972
21-12-2023,0,0.05,0.856,10.5298089256206
22-12-2023,0,0.05,0.850666666666667,10.286626360134
23-12-2023,0,0.05,0.850666666666667,10.286626360134
24-12-2023,0,0.05,0.6624,7.33537713528809
25-12-2023,0,0.05,0.6464,7.30847023200494
26-12-2023,24.85,2.23184766410494,0.636533333333333,8.6735286878594
27-12-2023,0,2.23184766410494,0.6352,8.67682990381805
28-12-2023,0,0.05,0.632533333333333,7.29616295262397
29-12-2023,0.6,0.102660992571341,0.635733333333333,7.31617336192473
30-12-2023,15.75,1.53448758433975,0.719733333333333,8.41192047840249
31-12-2023,15.75,2.956066221373,0.803733333333333,13.1766082888458
01-01-2024,2.2,1.73092622306518,0.815466666666667,11.5498421380249
02-01-2024,10.6,1.26924363261286,0.872,13.1791291516293
03-01-2024,0,1.06255703915228,0.872,12.7844020561258
04-01-2024,3,0.33783413980282,0.888,12.7279470202496
05-01-2024,1.1,0.439356424464384,0.761333333333333,8.47895967128388
06-01-2024,0,0.151522284661564,0.761333333333333,8.36740167685499
07-01-2024,1.65,0.202745021983218,0.770133333333333,8.49878659855179
08-01-2024,1.65,0.355780113382909,0.775733333333333,8.72035951358355
09-01-2024,39.05,3.96172129827051,0.9,22.5012665483383
10-01-2024,23.15,6.05951720129273,0.939466666666667,30.3902215057782
11-01-2024,1.65,2.4611411423485,0.936533333333333,20.7571021198124
12-01-2024,2.55,0.45533807067049,0.8936,13.2787101331964
