Tanggal,P,Wf,Wl,vx,h1,h2,gate
01-11-2023,0,0.05,0.5,0.397584941276831,0.5,0,0
02-11-2023,0,0.05,0.5,0.397584941276831,0.5,0,0
03-11-2023,0,0.05,0.5,0.397584941276831,0.5,0,0
04-11-2023,0,0.05,0.5,0.397584941276831,0.5,0,0
05-11-2023,18.7,1.7366807267301,0.699466666666667,2.32265103550959,0.699466666666667,0,0
06-11-2023,18.3,3.46302829669724,0.828888888888889,2.62610597592964,0.828888888888889,0.203483618593953,13.5655745729302
07-11-2023,0,1.77634756996714,0.781904761904762,2.55392664422751,0.781904761904762,0.137442850798503,9.16285671990022
08-11-2023,0,0.05,0.746666666666667,2.47490051459259,0.746666666666667,0.0819494677436638,5.46329784957759
09-11-2023,0,0.05,0.719259259259259,2.36702103286504,0.719259259259259,0.027919023276869,1.86126821845794
10-11-2023,3.75,0.390599743059622,0.717333333333333,2.36239498257801,0.717333333333333,0.024877984388877,1.6585322925918
11-11-2023,0.25,0.413317935350127,0.718666666666667,2.36899631747395,0.718666666666667,0.0278032391541854,1.8535492769457
12-11-2023,0,0.072718192290505,0.718666666666667,2.36443141618027,0.718666666666667,0.0267019328144873,1.78012885429915
13-11-2023,0,0.05,0.718666666666667,2.36418074427106,0.718666666666667,0.0266415184292582,1.77610122861722
14-11-2023,0,0.05,0.718666666666667,2.36418074427106,0.718666666666667,0.0266415184292582,1.77610122861722
15-11-2023,0,0.05,0.618933333333333,1.43243231597175,0.618933333333333,0,0
16-11-2023,0,0.05,0.521333333333333,0.490835377307168,0.521333333333333,0,0
17-11-2023,0.05,0.0541274312958123,0.5216,0.493020251169281,0.5216,0,0
18-11-2023,0.1,0.062385046252205,0.522133333333333,0.497416157600136,0.522133333333333,0,0
19-11-2023,0,0.0582576149563927,0.522133333333333,0.496610102323561,0.522133333333333,0,0
20-11-2023,0,0.05,0.502133333333333,0.405473232291939,0.502133333333333,0,0
21-11-2023,0,0.05,0.5008,0.400509035849406,0.5008,0,0
22-11-2023,0,0.05,0.5008,0.400509035849406,0.5008,0,0
23-11-2023,0,0.05,0.5008,0.400509035849406,0.5008,0,0
24-11-2023,0,0.05,0.5008,0.400509035849406,0.5008,0,0
25-11-2023,0,0.05,0.5008,0.400509035849406,0.5008,0,0
26-11-2023,0,0.05,0.5008,0.400509035849406,0.5008,0,0
27-11-2023,1.35,0.160458511392623,0.507733333333333,0.45109271268307,0.507733333333333,0,0
28-11-2023,5.2,0.593238246865202,0.534933333333333,0.706229677525152,0.534933333333333,0,0
29-11-2023,10.25,1.36232089634891,0.5896,1.41097125738261,0.5896,0,0
30-11-2023,3.55,1.23709712005512,0.608533333333333,1.54740369036996,0.608533333333333,0,0
01-12-2023,0.9,0.435711924183447,0.613333333333333,1.41251337556167,0.613333333333333,0,0
02-12-2023,1.35,0.245798951630629,0.620533333333333,1.47452865611873,0.620533333333333,0,0
03-12-2023,1.5,0.298854695264424,0.628533333333333,1.58020499155939,0.628533333333333,0,0
04-12-2023,13.15,1.36692275493005,0.698666666666667,2.30305513063761,0.698666666666667,0,0
05-12-2023,13.15,2.45248883140282,0.7688,2.5010666519565,0.7688,0.11071898050606,7.3812653670707
06-12-2023,0,1.26677778511121,0.7688,2.5328020275601,0.7688,0.118861269664248,7.92408464428319
07-12-2023,2.05,0.239929001056846,0.772533333333333,2.54877505427142,0.772533333333333,0.126731614540076,8.44877430267177
08-12-2023,34.95,3.63108412217525,0.9312,3.02714647386746,0.9312,0.421349427841398,28.0899618560932
09-12-2023,26.8,6.09532110537034,1.01946666666667,3.17593840721837,1.01946666666667,0.556658346913596,37.1105564609064
10-12-2023,44.55,7.29589210636676,1.23813333333333,3.53233636802282,1.23813333333333,0.897181050808188,59.8120700538792
11-12-2023,16.5,6.36321662247908,1.32133333333333,3.63274833930666,1.32133333333333,1.0170507898438,67.8033859895864
12-12-2023,1,1.87579625335807,1.31946666666667,3.62639064904413,1.31946666666667,1.01283186235855,67.5221241572365
13-12-2023,0,0.154305752993803,1.31146666666667,3.62455888600672,1.31146666666667,1.00415489898727,66.9436599324847
14-12-2023,35.3,3.78489377340301,1.4296,3.81035464088962,1.4296,1.19269472422778,79.5129816151854
15-12-2023,3,4.10016701913605,1.37546666666667,3.71376200367216,1.37546666666667,1.10151886951677,73.434591301118
16-12-2023,26.7,3.21898923893282,1.5,3.87745879064961,1.5,1.2893885154529,85.9592343635269
17-12-2023,0.25,2.93040812293162,1.5,3.88344262520738,1.5,1.29175548538622,86.1170323590813
18-12-2023,0.5,0.128881587010335,1.32453333333333,3.64802937286312,1.32453333333333,1.02592142228706,68.3947614858039
19-12-2023,0,0.102189457278505,1.1816,3.46555030715599,1.1816,0.81682706072523,54.455137381682
20-12-2023,0,0.05,0.944,3.05408236943876,0.944,0.442498222187395,29.4998814791597
21-12-2023,0,0.05,0.856,2.78740187226299,0.856,0.275099143603224,18.3399429068816
22-12-2023,0,0.05,0.850666666666667,2.76948158824433,0.850666666666667,0.264690329644462,17.6460219762975
23-12-2023,0,0.05,0.850666666666667,2.76948158824433,0.850666666666667,0.264690329644462,17.6460219762975
24-12-2023,0,0.05,0.6624,1.94870308309373,0.6624,0,0
25-12-2023,0,0.05,0.6464,1.77301239280674,0.6464,0,0
26-12-2023,24.85,2.23184766410494,0.636533333333333,1.95448065739739,0.636533333333333,0,0
27-12-2023,0,2.23184766410494,0.6352,1.94459180320355,0.6352,0,0
28-12-2023,0,0.05,0.632533333333333,1.6050275198943,0.632533333333333,0,0
29-12-2023,0.6,0.102660992571341,0.635733333333333,1.64910502318424,0.635733333333333,0,0
30-12-2023,15.75,1.53448758433975,0.719733333333333,2.39655729344988,0.719733333333333,0.035564264056464,2.3709509370976
31-12-2023,15.75,2.956066221373,0.803733333333333,2.5635217706446,0.803733333333333,0.161774101354172,10.7849400902781
01-01-2024,2.2,1.73092622306518,0.815466666666667,2.63895413850719,0.815466666666667,0.193509222484415,12.9006148322943
02-01-2024,10.6,1.26924363261286,0.872,2.83477361482942,0.872,0.304673672137262,20.3115781424841
03-01-2024,0,1.06255703915228,0.872,2.83672302507949,0.872,0.30523718251866,20.349145501244
04-01-2024,3,0.33783413980282,0.888,2.89624748024918,0.888,0.338630248055541,22.5753498703694
05-01-2024,1.1,0.439356424464384,0.761333333333333,2.51849019882975,0.761333333333333,0.10770993280334,7.18066218688935
06-01-2024,0,0.151522284661564,0.761333333333333,2.51895342866834,0.761333333333333,0.107828867268094,7.18859115120628
07-01-2024,1.65,0.202745021983218,0.770133333333333,2.54262770698209,0.770133333333333,0.122736373920133,8.1824249280089
08-01-2024,1.65,0.355780113382909,0.775733333333333,2.5565454094749,0.775733333333333,0.131953538772029,8.79690258480191
09-01-2024,39.05,3.96172129827051,0.9,2.91714619337035,0.9,0.356822523623606,23.7881682415737
10-01-2024,23.15,6.05951720129273,0.939466666666667,3.03111347245663,0.939466666666667,0.430841023593684,28.7227349062456
11-01-2024,1.65,2.4611411423485,0.936533333333333,3.04168974876703,0.936533333333333,0.431181270527751,28.7454180351834
12-01-2024,2.55,0.45533807067049,0.8936,2.91463218385944,0.8936,0.349675268460205,23.3116845640137
13-01-2024,0.1,0.304638232056315,0.894133333333333,2.91676214835941,0.894133333333333,0.350841663104089,23.3894442069393
14-01-2024,0,0.059610309312414,0.878133333333333,2.86340583598181,0.878133333333333,0.319122578059872,21.2748385373248
15-01-2024,0,0.05,0.872266666666667,2.84322904991015,0.872266666666667,0.307387330797807,20.4924887198538
16-01-2024,9.15,0.93554551040605,0.921066666666667,2.99818431027024,0.921066666666667,0.402321771577505,26.8214514385003
17-01-2024,46.3,5.64632522403945,1.1592,3.4246394800148,1.1592,0.780059916823447,52.0039944548965
18-01-2024,12.5,6.044883725929,1.21706666666667,3.50521366015625,1.21706666666667,0.866385667856574,57.7590445237716
19-01-2024,10.95,2.4293216547969,1.0672,3.25352560375859,1.0672,0.629816965051617,41.9877976701078
20-01-2024,18.35,2.97105027366954,1.0416,3.2207265331948,1.0416,0.593393853293833,39.5595902195889
