Tanggal,P,Wf,Wl,gate
01-11-2023,0,0.05,0.5,24.871971748852
02-11-2023,0,0.05,0.5,24.871971748852
03-11-2023,0,0.05,0.5,24.871971748852
04-11-2023,0,0.05,0.5,24.871971748852
05-11-2023,18.7,1.7366807267301,0.699466666666667,35.9359975896267
06-11-2023,18.3,3.46302829669724,0.828888888888889,45.4785135053693
07-11-2023,0,1.77634756996714,0.781904761904762,38.607991896421
08-11-2023,0,0.05,0.746666666666667,33.1750373147806
09-11-2023,0,0.05,0.719259259259259,32.3893889492432
10-11-2023,3.75,0.390599743059622,0.717333333333333,32.7797608314654
11-11-2023,0.25,0.413317935350127,0.718666666666667,32.8537530720897
12-11-2023,0,0.072718192290505,0.718666666666667,32.3971571278852
13-11-2023,0,0.05,0.718666666666667,32.3722849928388
14-11-2023,0,0.05,0.718666666666667,32.3722849928388
15-11-2023,0,0.05,0.618933333333333,28.42557456042
16-11-2023,0,0.05,0.521333333333333,25.1712907014859
17-11-2023,0.05,0.0541274312958123,0.5216,25.1812313322328
18-11-2023,0.1,0.062385046252205,0.522133333333333,25.2012446590447
19-11-2023,0,0.0582576149563927,0.522133333333333,25.1957422010157
20-11-2023,0,0.05,0.502133333333333,24.8970789274431
21-11-2023,0,0.05,0.5008,24.8812736311054
22-11-2023,0,0.05,0.5008,24.8812736311054
23-11-2023,0,0.05,0.5008,24.8812736311054
24-11-2023,0,0.05,0.5008,24.8812736311054
25-11-2023,0,0.05,0.5008,24.8812736311054
26-11-2023,0,0.05,0.5008,24.8812736311054
27-11-2023,1.35,0.160458511392623,0.507733333333333,25.1230109326891
28-11-2023,5.2,0.593238246865202,0.534933333333333,26.3693332612147
29-11-2023,10.25,1.36232089634891,0.5896,30.1111921355081
30-11-2023,3.55,1.23709712005512,0.608533333333333,30.5217437930275
01-12-2023,0.9,0.435711924183447,0.613333333333333,28.7407391026631
02-12-2023,1.35,0.245798951630629,0.620533333333333,28.7637381737223
03-12-2023,1.5,0.298854695264424,0.628533333333333,29.2206675025418
04-12-2023,13.15,1.36692275493005,0.698666666666667,34.6233389962739
05-12-2023,13.15,2.45248883140282,0.7688,40.5585197029656
06-12-2023,0,1.26677778511121,0.7688,36.3372566238198
07-12-2023,2.05,0.239929001056846,0.772533333333333,34.2421839921754
08-12-2023,34.95,3.63108412217525,0.9312,53.9216546555134
09-12-2023,26.8,6.09532110537034,1.01946666666667,66.6249975317028
10-12-2023,44.55,7.29589210636676,1.23813333333333,73.5374487754379
11-12-2023,16.5,6.36321662247908,1.32133333333333,72.621986279447
12-12-2023,1,1.87579625335807,1.31946666666667,60.4231145743623
13-12-2023,0,0.154305752993803,1.31146666666667,52.3379525578825
14-12-2023,35.3,3.78489377340301,1.4296,73.7593060692851
15-12-2023,3,4.10016701913605,1.37546666666667,72.3021839046671
16-12-2023,26.7,3.21898923893282,1.5,73.9840627305009
17-12-2023,0.25,2.93040812293162,1.5,73.2747444183817
