Tanggal,P,Wf,Wl,vx,h1,h2,gate
09-01-2024,39.05,3.96172129827051,0.9,2.92751381332287,0.9,0.359910964688899,23.9940643125932
10-01-2024,23.15,6.05951720129273,0.939466666666667,3.01915202973366,0.939466666666667,0.427152445394743,28.4768296929829
11-01-2024,1.65,2.4611411423485,0.936533333333333,3.00525266275762,0.936533333333333,0.419951252141271,27.9967501427514
12-01-2024,2.55,0.45533807067049,0.8936,2.907447178585,0.8936,0.347543175140768,23.1695450093845
13-01-2024,0.1,0.304638232056315,0.894133333333333,2.90882463551107,0.894133333333333,0.348484850160861,23.2323233440574
14-01-2024,0,0.059610309312414,0.878133333333333,2.87981730599414,0.878133333333333,0.323926591024634,21.595106068309
15-01-2024,0,0.05,0.872266666666667,2.86811602337341,0.872266666666667,0.314631881933298,20.9754587955532
16-01-2024,9.15,0.93554551040605,0.921066666666667,2.95632054415741,0.921066666666667,0.389616470938185,25.974431395879
17-01-2024,46.3,5.64632522403945,1.1592,3.43623779726857,1.1592,0.784115708429009,52.274380561934
18-01-2024,12.5,6.044883725929,1.21706666666667,3.50030320494608,1.21706666666667,0.864632340803049,57.6421560535366
19-01-2024,10.95,2.4293216547969,1.0672,3.2822075348207,1.0672,0.639371371133219,42.6247580755479
20-01-2024,18.35,2.97105027366954,1.0416,3.23619493819729,1.0416,0.598484489195401,39.8989659463601
21-01-2024,18.15,3.7128409543996,1.1296,3.37270063039493,1.1296,0.732465725905522,48.8310483937015
22-01-2024,5.85,2.48096730229189,1.1472,3.39597246168034,1.1472,0.758094238557149,50.5396159038099
23-01-2024,9.95,1.66324895435999,1.19973333333333,3.48495656376084,1.19973333333333,0.841835181004064,56.1223454002709
24-01-2024,0,1.06928997529946,1.19973333333333,3.4872557544483,1.19973333333333,0.84265222716273,56.176815144182
25-01-2024,2.75,0.332382520509939,1.2144,3.5160266723962,1.2144,0.867588560703439,57.8392373802293
26-01-2024,2.15,0.55180325551508,1.17706666666667,3.44001281520452,1.17706666666667,0.803305411252363,53.5536940834909
27-01-2024,1.5,0.415214936557171,0.938133333333333,2.98909529239201,0.938133333333333,0.41661481483181,27.7743209887873
28-01-2024,0,0.19579420155203,0.871466666666667,2.86691228213375,0.871466666666667,0.313480022092219,20.8986681394813
29-01-2024,0.5,0.0969781173491161,0.815733333333333,2.70015424225533,0.815733333333333,0.210430016919951,14.0286677946634
30-01-2024,38.6,3.835253830195,0.923733333333333,2.98602150090091,0.923733333333333,0.401278715792177,26.7519143861451
31-01-2024,21.35,5.8647776224334,0.9408,3.02463089431623,0.9408,0.430173498820195,28.6782332546796
01-02-2024,27.1,4.82991775241226,1.05413333333333,3.25202889939989,1.05413333333333,0.616254024593886,41.0836016395924
02-02-2024,13,4.05450166488331,1.0704,3.27687604641882,1.0704,0.640789022609249,42.7192681739499
03-02-2024,0.2,1.37110675784585,1.07146666666667,3.30577286597039,1.07146666666667,0.651550776829057,43.4367184552705
04-02-2024,2.7,0.340289297691822,1.0712,3.31481301798513,1.0712,0.654334625086836,43.6223083391224
05-02-2024,10.6,1.39050843462028,1.11626666666667,3.36255646162424,1.11626666666667,0.715650048807897,47.7100032538598
06-02-2024,113.15,13.4454834650858,1.5,3.94828704945501,1.5,1.31763948139114,87.8426320927425
07-02-2024,34.75,16.2172830681328,1.5,4.05094139184903,1.5,1.35949246484178,90.632830989452
08-02-2024,0,3.89203967576276,1.5,3.98611789507318,1.5,1.33293842372185,88.8625615814563
09-02-2024,1.65,0.229502344201872,1.5,3.90031860678977,1.5,1.29845062357138,86.5633749047588
10-02-2024,28.2,3.30720593325771,1.5,3.89596962772962,1.5,1.29672249440325,86.4481662935497
11-02-2024,3.95,3.55393795991258,1.5,3.93426560010495,1.5,1.31200620857131,87.467080571421
12-02-2024,67.25,7.91300027405395,1.5,4.05505227638,1.5,1.36119087483051,90.7460583220339
13-02-2024,12.1,8.83087338794937,1.5,4.08306444235268,1.5,1.37280995109097,91.5206634060646
14-02-2024,2.65,1.68847272062567,1.5,3.96493611340157,1.5,1.3243544537898,88.2902969193202
15-02-2024,2.5,0.621225730605377,1.5,3.98031047490867,1.5,1.33058040146115,88.7053600974097
16-02-2024,2.3,0.567064144151846,1.32853333333333,3.64081060129706,1.32853333333333,1.02723964498048,68.4826429986987
17-02-2024,0.25,0.315574551050293,1.14453333333333,3.39352318571795,1.14453333333333,0.75458000061189,50.305333374126
18-02-2024,20.2,2.16188424471799,1.25226666666667,3.56479096155823,1.25226666666667,0.923054159001388,61.5369439334258
19-02-2024,0,2.13651334308767,1.24346666666667,3.55389148724625,1.24346666666667,0.910299526152976,60.686635076865
20-02-2024,8.95,0.957676298006329,1.1408,3.39076885083637,1.1408,0.749894260948126,49.992950729875
21-02-2024,8.95,1.86958908158114,1.16746666666667,3.42724489015338,1.16746666666667,0.789236469779943,52.6157646519962
22-02-2024,25.2,3.41430975747304,0.9432,3.03465463065044,0.9432,0.435669150220601,29.0446100147067
23-02-2024,9.85,3.45813024837651,0.9312,2.99963272390216,0.9312,0.412897883705643,27.5265255803762
24-02-2024,3.6,1.35547775591221,0.936266666666667,2.99206438975957,0.936266666666667,0.415653277903534,27.7102185269022
25-02-2024,0,0.39974448143392,0.922933333333333,2.95913701852038,0.922933333333333,0.392332308581941,26.1554872387961
26-02-2024,0.5,0.0982945945847474,0.913333333333333,2.94139356100105,0.913333333333333,0.3773961305147,25.1597420343134
27-02-2024,36.2,3.74564556389745,1.10506666666667,3.32908234079026,1.10506666666667,0.693033294177448,46.2022196118299
28-02-2024,0,3.69735096931271,0.997333333333333,3.16144020159848,0.997333333333333,0.529842005519014,35.3228003679343
29-02-2024,36.65,3.80019642283758,1.1928,3.48653275671559,1.1928,0.835461909462326,55.6974606308217
01-03-2024,2,4.00356329538942,1.15573333333333,3.42512163784472,1.15573333333333,0.77676158175495,51.78410545033
02-03-2024,9.4,1.20959014851567,1.15813333333333,3.41286740751722,1.15813333333333,0.774890720759087,51.6593813839391
03-03-2024,4.5,1.4545427939407,1.04773333333333,3.26270069374174,1.04773333333333,0.61339754418669,40.893169612446
04-03-2024,0.25,0.52295431652626,0.996533333333333,3.13522502648126,0.996533333333333,0.520628744478819,34.7085829652546
05-03-2024,4.45,0.513577070209097,1.00106666666667,3.14765815670732,1.00106666666667,0.529143520463104,35.2762346975403
06-03-2024,0.25,0.51360923643113,1.0024,3.1513232745302,1.0024,0.531653536217929,35.4435690811952
07-03-2024,7.85,0.855745229331131,1.0416,3.25186686949437,1.0416,0.603666979455409,40.2444652970273
08-03-2024,1.8,1.00235017038215,0.858133333333333,2.82421857333528,0.858133333333333,0.287762617225891,19.184174481726
09-03-2024,19.5,2.12763453654797,0.962133333333333,3.07196889769569,0.962133333333333,0.466216356188058,31.0810904125372
10-03-2024,12.65,3.15159790766018,0.834133333333333,2.71054223964126,0.834133333333333,0.231694762124336,15.4463174749557
11-03-2024,5.3,1.7486079861208,0.851733333333333,2.77191064618112,0.851733333333333,0.266443049460357,17.7628699640238
12-03-2024,6.75,1.19180683751007,0.8376,2.76043865865825,0.8376,0.249074902559376,16.6049935039584
13-03-2024,1.05,0.787194083145653,0.8192,2.7137046132479,0.8192,0.217635714982819,14.5090476655213
14-03-2024,16.35,1.72460036370628,0.905066666666667,2.91462809315914,0.905066666666667,0.361140719746813,24.0760479831209
15-03-2024,12.15,2.8090935479147,0.946133333333333,3.03753244507278,0.946133333333333,0.439493137353203,29.2995424902135
16-03-2024,4.6,1.68372232850546,0.969333333333333,3.0810653772067,0.969333333333333,0.47626910594403,31.751273729602
17-03-2024,0.3,0.529562260270464,0.929066666666667,2.97120123504666,0.929066666666667,0.402112170190766,26.8074780127177
18-03-2024,0.65,0.142030537539895,0.922933333333333,2.95860587834684,0.922933333333333,0.392172107206346,26.1448071470897
19-03-2024,0,0.112937466744739,0.818933333333333,2.71297771014921,0.818933333333333,0.217167994687383,14.4778663124922
20-03-2024,2,0.234637194192788,0.762133333333333,2.46336892460687,0.762133333333333,0.0945136829112536,6.30091219408357
21-03-2024,0.3,0.262070697963803,0.735466666666667,2.34076440273178,0.735466666666667,0.0378261972016451,2.52174648010967
22-03-2024,0,0.0774335037710153,0.699466666666667,2.17826752922906,0.699466666666667,0,0
23-03-2024,0,0.05,0.693866666666667,2.15410008352812,0.693866666666667,0,0
24-03-2024,0,0.05,0.606666666666667,1.66641099018406,0.606666666666667,0,0
25-03-2024,0,0.05,0.541866666666667,0.873484454842809,0.541866666666667,0,0
26-03-2024,0.25,0.0705991620134027,0.518666666666667,0.524368653987144,0.518666666666667,0,0
27-03-2024,0,0.0705991620134027,0.517066666666667,0.499145392792681,0.517066666666667,0,0
28-03-2024,0,0.05,0.5136,0.436410554505379,0.5136,0,0
29-03-2024,0.75,0.11175584840947,0.5176,0.522232472070991,0.5176,0,0
30-03-2024,0.1,0.119936538476437,0.507466666666667,0.365900606274088,0.507466666666667,0,0
31-03-2024,0.1,0.0663556838074062,0.5064,0.327430742530114,0.5064,0,0
01-04-2024,0.1,0.0663528374006915,0.506933333333333,0.336005961322569,0.506933333333333,0,0
02-04-2024,1.4,0.173221117319713,0.5144,0.494201842636496,0.5144,0,0
03-04-2024,4.35,0.527659725826826,0.5376,0.919967908429705,0.5376,0,0
04-04-2024,0.8,0.479473762061361,0.541866666666667,0.966415559042757,0.541866666666667,0,0
05-04-2024,74.75,7.38418152298144,0.9392,3.019542305649,0.9392,0.427005898858515,28.467059923901
06-04-2024,54,12.8735636695724,1.2272,3.51873398713917,1.2272,0.881359269737427,58.7572846491618
07-04-2024,0.2,5.62682157083087,1.22826666666667,3.51717713117923,1.22826666666667,0.88186763364374,58.7911755762494
08-04-2024,50.6,5.4646036262268,1.49413333333333,3.80492656258793,1.49413333333333,1.25512121033064,83.674747355376
09-04-2024,11.8,6.71041646698319,1.5,3.83729253302341,1.5,1.2735948004076,84.9063200271736
10-04-2024,13.3,2.75387208425967,1.5,3.84865966317452,1.5,1.27804776773428,85.2031845156188
11-04-2024,1.55,1.65512698070516,1.5,3.96979500195834,1.5,1.32631948815359,88.4212992102393
12-04-2024,1.2,0.347430052895809,1.5,3.92868987862708,1.5,1.30977166984846,87.3181113232309
13-04-2024,0.85,0.271542211696674,1.5,3.91082326766854,1.5,1.30263275387042,86.8421835913614
14-04-2024,7.5,0.954201137889523,1.5,4.01255573656978,1.5,1.34371659220586,89.5811061470577
15-04-2024,10.85,1.9926395370861,1.30986666666667,3.6071920058073,1.30986666666667,0.996153627255865,66.4102418170577
16-04-2024,6,1.77871018085903,1.05386666666667,3.27159163040889,1.05386666666667,0.622491936603541,41.4994624402361
17-04-2024,0,0.648509771313764,1.0528,3.27745439380276,1.0528,0.62338222749526,41.5588151663507
18-04-2024,0,0.05,0.782933333333333,2.55479885687733,0.782933333333333,0.138698532064308,9.24656880428719
19-04-2024,3.9,0.407329975122736,0.7408,2.36994376461086,0.7408,0.0501654152608511,3.34436101739007
20-04-2024,2.4,0.622334459755296,0.682666666666667,2.1159314690197,0.682666666666667,0,0
21-04-2024,21.3,2.24862483856598,0.788,2.584731309421,0.788,0.151606113246749,10.1070742164499
22-04-2024,1.55,2.17805666642981,0.789866666666667,2.58814477574335,0.789866666666667,0.15437275128479,10.2915167523193
23-04-2024,2.65,0.442145093173108,0.799466666666667,2.6381794526631,0.799466666666667,0.177300857515483,11.8200571676989
24-04-2024,7.1,0.96092625549408,0.797333333333333,2.62695534481566,0.797333333333333,0.172155473173067,11.4770315448711
25-04-2024,2.45,0.938639198721654,0.752533333333333,2.4318623599534,0.752533333333333,0.0770527287338501,5.13684858225667
26-04-2024,10.65,1.26372527176147,0.777333333333333,2.54084371478721,0.777333333333333,0.129474147959922,8.63160986399479
27-04-2024,4.25,1.43564029864949,0.8,2.62591975832113,0.8,0.17454488160761,11.6363254405073
28-04-2024,0,0.44733675079231,0.8,2.64048366122338,0.8,0.178454126666037,11.8969417777358
29-04-2024,0,0.05,0.7792,2.53718335254372,0.7792,0.130393443650611,8.69289624337407
30-04-2024,0,0.05,0.7664,2.47612410992091,0.7664,0.101991570220776,6.79943801471843
