Tanggal,P,Wf,Wl,gate
01-11-2023,0,0.05,0.5,24.6826981170795
02-11-2023,0,0.05,0.5,24.6826981170795
03-11-2023,0,0.05,0.5,24.6826981170795
04-11-2023,0,0.05,0.5,24.6826981170795
05-11-2023,18.7,1.7366807267301,0.699466666666667,35.180602958215
06-11-2023,18.3,3.46302829669724,0.828888888888889,46.3290062587714
07-11-2023,0,1.77634756996714,0.781904761904762,38.9630927838468
08-11-2023,0,0.05,0.746666666666667,32.5259052574303
09-11-2023,0,0.05,0.719259259259259,31.6516360093516
10-11-2023,3.75,0.390599743059622,0.717333333333333,32.394721112899
11-11-2023,0.25,0.413317935350127,0.718666666666667,32.4960510462119
12-11-2023,0,0.072718192290505,0.718666666666667,31.6327344218184
13-11-2023,0,0.05,0.718666666666667,31.6327344218184
14-11-2023,0,0.05,0.718666666666667,31.6327344218184
15-11-2023,0,0.05,0.618933333333333,28.4525203460561
16-11-2023,0,0.05,0.521333333333333,25.3421080630839
17-11-2023,0.05,0.0541274312958123,0.5216,25.350604065459
18-11-2023,0.1,0.062385046252205,0.522133333333333,25.3675961095161
19-11-2023,0,0.0582576149563927,0.522133333333333,25.3675961095161
20-11-2023,0,0.05,0.502133333333333,24.7304303229537
21-11-2023,0,0.05,0.5008,24.687955224008
22-11-2023,0,0.05,0.5008,24.687955224008
23-11-2023,0,0.05,0.5008,24.687955224008
24-11-2023,0,0.05,0.5008,24.687955224008
25-11-2023,0,0.05,0.5008,24.687955224008
26-11-2023,0,0.05,0.5008,24.687955224008
27-11-2023,1.35,0.160458511392623,0.507733333333333,25.09465418534
28-11-2023,5.2,0.593238246865202,0.534933333333333,26.9394884048636
29-11-2023,10.25,1.36232089634891,0.5896,30.5140692859265
30-11-2023,3.55,1.23709712005512,0.608533333333333,30.864838043396
01-12-2023,0.9,0.435711924183447,0.613333333333333,29.1312533513897
02-12-2023,1.35,0.245798951630629,0.620533333333333,28.9101062922438
03-12-2023,1.5,0.298854695264424,0.628533333333333,29.2953619337981
04-12-2023,13.15,1.36692275493005,0.698666666666667,34.2358819529361
05-12-2023,13.15,2.45248883140282,0.7688,39.8373056289999
06-12-2023,0,1.26677778511121,0.7688,36.8006474545272
07-12-2023,2.05,0.239929001056846,0.772533333333333,34.3651524766796
08-12-2023,34.95,3.63108412217525,0.9312,53.4031795034293
09-12-2023,26.8,6.09532110537034,1.01946666666667,65.3990724600574
